chargeback_id,transaction_id,customer_id,transaction_date,chargeback_date,amount,currency,reason_code,reason_category,reason_description,payment_method,country,plan,is_3ds,is_recurring,dispute_filed,dispute_won,resolution_date,status
cb_000133,tx_00005909,cust_002516,2024-12-25 10:30:00,2025-01-15 10:30:00,29.99,USD,10.4,fraud,Card Absent Environment,mastercard,BR,pro,True,True,True,,2025-02-22 10:30:00,escalated
cb_000134,tx_00005938,cust_001652,2024-10-04 02:07:00,2024-10-20 02:07:00,29.99,USD,13.3,service,Not as Described,mastercard,US,pro,True,True,True,True,2024-12-12 02:07:00,pending
cb_000135,tx_00005949,cust_002555,2024-03-22 04:58:00,2024-05-02 04:58:00,99.99,USD,4837,fraud,No Cardholder Authorization,mastercard,DE,business,False,True,False,,2024-06-18 04:58:00,pending
cb_000136,tx_00005998,cust_005722,2024-06-04 05:13:00,2024-07-06 05:13:00,14.98,USD,4837,fraud,No Cardholder Authorization,amex,US,starter,True,True,False,,2024-09-13 05:13:00,resolved
cb_000137,tx_00006002,cust_003182,2024-11-10 22:42:00,2024-12-07 22:42:00,99.99,USD,13.3,service,Not as Described,paypal,AU,business,True,False,True,True,2025-02-08 22:42:00,escalated
cb_000138,tx_00006095,cust_008529,2024-03-12 23:23:00,2024-04-10 23:23:00,99.99,USD,4837,fraud,No Cardholder Authorization,visa,BR,business,False,True,True,,2024-06-15 23:23:00,resolved
cb_000139,tx_00006132,cust_004731,2024-07-19 02:38:00,2024-08-27 02:38:00,9.99,USD,4863,fraud,Cardholder Does Not Recognize,mastercard,US,starter,False,True,True,,2024-10-05 02:38:00,pending
cb_000140,tx_00006137,cust_000919,2024-10-10 16:21:00,2024-11-10 16:21:00,14.98,USD,12.5,processing,Incorrect Amount,mastercard,DE,starter,True,True,False,,2025-01-23 16:21:00,pending
cb_000141,tx_00006174,cust_003415,2024-11-24 20:59:00,2024-12-26 20:59:00,9.99,USD,10.5,fraud,Fraud - Card Present,visa,UK,starter,False,True,True,,2025-03-02 20:59:00,resolved
cb_000142,tx_00006231,cust_002190,2024-08-13 23:05:00,2024-08-28 23:05:00,109.98,USD,4837,fraud,No Cardholder Authorization,visa,US,business,False,True,False,,2024-10-08 23:05:00,resolved
cb_000143,tx_00006234,cust_001913,2024-07-25 20:06:00,2024-08-31 20:06:00,29.99,USD,13.1,service,Merchandise/Services Not Received,visa,NG,pro,True,True,True,True,2024-11-24 20:06:00,escalated
cb_000144,tx_00006272,cust_000966,2024-04-12 19:44:00,2024-05-07 19:44:00,9.99,USD,10.4,fraud,Card Absent Environment,mastercard,US,starter,True,True,True,True,2024-08-03 19:44:00,resolved
cb_000145,tx_00006289,cust_007927,2024-08-27 04:01:00,2024-09-18 04:01:00,29.99,USD,13.1,service,Merchandise/Services Not Received,visa,BR,pro,True,True,False,False,2024-12-10 04:01:00,escalated
cb_000146,tx_00006434,cust_003212,2024-05-24 03:00:00,2024-06-09 03:00:00,99.99,USD,4863,fraud,Cardholder Does Not Recognize,mastercard,BR,business,True,True,False,False,2024-08-14 03:00:00,pending
cb_000147,tx_00006438,cust_000734,2024-12-04 12:48:00,2024-12-23 12:48:00,29.99,USD,4837,fraud,No Cardholder Authorization,mastercard,US,pro,False,True,False,,2025-02-16 12:48:00,resolved
cb_000148,tx_00006456,cust_007738,2024-07-08 11:31:00,2024-08-17 11:31:00,99.99,USD,4837,fraud,No Cardholder Authorization,visa,BR,business,True,True,False,False,2024-10-25 11:31:00,resolved
cb_000149,tx_00006462,cust_003802,2024-08-21 10:06:00,2024-09-27 10:06:00,29.99,USD,13.3,service,Not as Described,mastercard,BR,pro,True,True,True,True,2024-11-24 10:06:00,escalated
cb_000150,tx_00006463,cust_009948,2024-11-21 07:25:00,2024-12-29 07:25:00,9.99,USD,13.1,service,Merchandise/Services Not Received,visa,RU,starter,True,True,False,,2025-03-24 07:25:00,pending
cb_000151,tx_00006469,cust_006427,2024-02-09 16:33:00,2024-03-09 16:33:00,99.99,USD,4837,fraud,No Cardholder Authorization,visa,DE,business,True,False,False,,2024-04-29 16:33:00,escalated
cb_000152,tx_00006474,cust_003630,2024-06-15 03:22:00,2024-07-10 03:22:00,19.98,USD,13.1,service,Merchandise/Services Not Received,mastercard,US,starter,True,False,True,True,2024-09-26 03:22:00,resolved
cb_000153,tx_00006478,cust_002115,2024-11-13 14:49:00,2024-12-20 14:49:00,9.99,USD,4837,fraud,No Cardholder Authorization,visa,US,starter,False,True,True,False,2025-03-16 14:49:00,resolved
cb_000154,tx_00006507,cust_002542,2024-01-31 09:46:00,2024-02-24 09:46:00,29.99,USD,10.4,fraud,Card Absent Environment,paypal,NG,pro,True,True,True,False,2024-03-25 09:46:00,escalated
cb_000155,tx_00006535,cust_000897,2024-02-09 23:05:00,2024-03-10 23:05:00,29.99,USD,4853,service,Cardholder Dispute,mastercard,UK,pro,True,True,True,,2024-05-25 23:05:00,pending
cb_000156,tx_00006538,cust_003228,2024-01-24 18:34:00,2024-02-18 18:34:00,99.99,USD,13.3,service,Not as Described,visa,DE,business,True,True,True,False,2024-05-07 18:34:00,pending
cb_000157,tx_00006594,cust_005038,2024-11-11 23:34:00,2024-12-13 23:34:00,99.99,USD,4837,fraud,No Cardholder Authorization,visa,BR,business,True,True,True,False,2025-03-04 23:34:00,escalated
cb_000158,tx_00006640,cust_006260,2024-11-11 11:26:00,2024-11-27 11:26:00,9.99,USD,4863,fraud,Cardholder Does Not Recognize,mastercard,US,starter,True,True,True,,2024-12-28 11:26:00,escalated
cb_000159,tx_00006644,cust_002616,2024-10-10 04:13:00,2024-10-31 04:13:00,9.99,USD,4863,fraud,Cardholder Does Not Recognize,visa,CA,starter,False,True,False,False,2024-12-18 04:13:00,pending
cb_000160,tx_00006649,cust_007717,2024-02-19 09:29:00,2024-04-04 09:29:00,9.99,USD,13.3,service,Not as Described,mastercard,US,starter,True,True,True,False,2024-06-10 09:29:00,escalated
cb_000161,tx_00006719,cust_007764,2024-05-23 18:14:00,2024-06-07 18:14:00,29.99,USD,10.4,fraud,Card Absent Environment,mastercard,PK,pro,False,False,False,,2024-07-13 18:14:00,resolved
cb_000162,tx_00006747,cust_004469,2024-06-18 20:21:00,2024-07-18 20:21:00,9.99,USD,11.2,authorization,Declined Authorization,visa,RU,starter,False,True,False,False,2024-08-23 20:21:00,pending
cb_000163,tx_00006806,cust_002859,2024-05-26 19:10:00,2024-07-01 19:10:00,29.99,USD,13.3,service,Not as Described,amex,IN,pro,True,True,False,True,2024-08-18 19:10:00,resolved
cb_000164,tx_00006812,cust_003584,2024-09-09 16:16:00,2024-10-10 16:16:00,9.99,USD,10.4,fraud,Card Absent Environment,visa,US,starter,False,True,False,,2024-11-25 16:16:00,pending
cb_000165,tx_00006854,cust_003685,2024-01-13 15:25:00,2024-02-03 15:25:00,9.99,USD,11.1,authorization,Card Recovery Bulletin,mastercard,US,starter,False,False,True,False,2024-03-05 15:25:00,escalated
cb_000166,tx_00006875,cust_008603,2024-08-12 18:37:00,2024-09-05 18:37:00,29.99,USD,13.3,service,Not as Described,amex,US,pro,True,True,False,True,2024-11-08 18:37:00,resolved
cb_000167,tx_00006960,cust_002540,2024-09-01 13:05:00,2024-10-14 13:05:00,29.99,USD,10.4,fraud,Card Absent Environment,mastercard,FR,pro,False,True,True,False,2024-12-02 13:05:00,escalated
cb_000168,tx_00007004,cust_008974,2024-07-06 19:42:00,2024-07-23 19:42:00,9.99,USD,4863,fraud,Cardholder Does Not Recognize,visa,DE,starter,True,False,True,True,2024-09-09 19:42:00,resolved
cb_000169,tx_00007237,cust_009734,2024-11-18 17:35:00,2025-01-01 17:35:00,9.99,USD,4863,fraud,Cardholder Does Not Recognize,mastercard,UK,starter,True,True,True,False,2025-03-19 17:35:00,resolved
cb_000170,tx_00007246,cust_009739,2024-07-23 15:57:00,2024-09-01 15:57:00,9.99,USD,10.4,fraud,Card Absent Environment,mastercard,UK,starter,False,True,True,,2024-10-12 15:57:00,resolved
cb_000171,tx_00007267,cust_007677,2024-03-30 16:30:00,2024-05-05 16:30:00,9.99,USD,13.1,service,Merchandise/Services Not Received,mastercard,PK,starter,True,False,True,False,2024-07-20 16:30:00,resolved
cb_000172,tx_00007290,cust_002081,2024-07-02 01:51:00,2024-07-23 01:51:00,29.99,USD,13.1,service,Merchandise/Services Not Received,visa,US,pro,True,True,True,,2024-10-14 01:51:00,resolved
cb_000173,tx_00007321,cust_003470,2024-02-02 02:40:00,2024-03-05 02:40:00,9.99,USD,4837,fraud,No Cardholder Authorization,mastercard,US,starter,False,True,False,False,2024-05-09 02:40:00,escalated
cb_000174,tx_00007337,cust_002126,2024-06-18 07:17:00,2024-07-08 07:17:00,99.99,USD,10.5,fraud,Fraud - Card Present,visa,US,business,False,False,True,True,2024-08-27 07:17:00,resolved
cb_000175,tx_00007404,cust_006575,2024-06-21 07:44:00,2024-07-19 07:44:00,14.98,USD,13.3,service,Not as Described,mastercard,US,starter,True,False,True,True,2024-09-16 07:44:00,escalated
cb_000176,tx_00007409,cust_002533,2024-08-09 10:03:00,2024-09-07 10:03:00,9.99,USD,12.1,processing,Late Presentment,mastercard,US,starter,True,True,True,False,2024-10-23 10:03:00,escalated
cb_000177,tx_00007413,cust_000323,2024-10-21 10:52:00,2024-11-17 10:52:00,29.99,USD,13.1,service,Merchandise/Services Not Received,visa,FR,pro,True,True,False,True,2025-02-14 10:52:00,escalated
cb_000178,tx_00007467,cust_004386,2024-05-05 09:03:00,2024-05-31 09:03:00,9.99,USD,4863,fraud,Cardholder Does Not Recognize,amex,CA,starter,True,True,True,,2024-08-13 09:03:00,pending
cb_000179,tx_00007548,cust_001596,2024-04-11 11:49:00,2024-05-22 11:49:00,29.99,USD,10.4,fraud,Card Absent Environment,visa,PK,pro,False,True,True,,2024-07-15 11:49:00,escalated
cb_000180,tx_00007707,cust_003089,2024-07-31 10:52:00,2024-09-07 10:52:00,9.99,USD,4863,fraud,Cardholder Does Not Recognize,visa,US,starter,True,True,True,False,2024-11-09 10:52:00,resolved
cb_000181,tx_00007727,cust_008080,2024-12-05 04:13:00,2025-01-19 04:13:00,99.99,USD,11.1,authorization,Card Recovery Bulletin,mastercard,US,business,True,True,False,,2025-03-09 04:13:00,escalated
cb_000182,tx_00007751,cust_001571,2024-07-01 22:34:00,2024-08-07 22:34:00,9.99,USD,4853,service,Cardholder Dispute,amex,US,starter,False,True,True,True,2024-10-12 22:34:00,pending
cb_000183,tx_00007785,cust_008934,2024-10-09 01:48:00,2024-10-28 01:48:00,99.99,USD,4863,fraud,Cardholder Does Not Recognize,visa,FR,business,True,False,True,True,2024-12-01 01:48:00,resolved
cb_000184,tx_00007797,cust_007712,2024-05-01 11:24:00,2024-05-19 11:24:00,9.99,USD,10.4,fraud,Card Absent Environment,visa,CA,starter,False,True,False,True,2024-06-28 11:24:00,pending
cb_000185,tx_00007811,cust_005813,2024-09-12 08:29:00,2024-10-01 08:29:00,9.99,USD,10.4,fraud,Card Absent Environment,visa,UK,starter,False,True,True,True,2024-12-22 08:29:00,escalated
cb_000186,tx_00007880,cust_004505,2024-07-20 07:46:00,2024-08-15 07:46:00,29.99,USD,4837,fraud,No Cardholder Authorization,visa,US,pro,False,False,False,True,2024-11-02 07:46:00,resolved
cb_000187,tx_00007946,cust_005906,2024-08-08 23:01:00,2024-08-28 23:01:00,9.99,USD,4853,service,Cardholder Dispute,paypal,CA,starter,True,True,False,,2024-11-04 23:01:00,pending
cb_000188,tx_00008080,cust_003862,2024-06-22 16:33:00,2024-07-23 16:33:00,29.99,USD,12.1,processing,Late Presentment,visa,US,pro,True,False,True,,2024-10-20 16:33:00,pending
cb_000189,tx_00008084,cust_008572,2024-09-02 08:46:00,2024-10-12 08:46:00,29.99,USD,13.1,service,Merchandise/Services Not Received,visa,BR,pro,True,False,True,True,2024-11-19 08:46:00,pending
cb_000190,tx_00008099,cust_007054,2024-08-05 16:22:00,2024-09-18 16:22:00,9.99,USD,4853,service,Cardholder Dispute,mastercard,BR,starter,True,True,True,False,2024-11-17 16:22:00,resolved
cb_000191,tx_00008134,cust_003091,2024-07-14 23:54:00,2024-08-04 23:54:00,99.99,USD,10.4,fraud,Card Absent Environment,amex,BR,business,True,True,False,False,2024-09-03 23:54:00,escalated
cb_000192,tx_00008182,cust_009312,2024-10-21 04:53:00,2024-12-02 04:53:00,9.99,USD,4837,fraud,No Cardholder Authorization,mastercard,CA,starter,True,True,True,False,2025-02-13 04:53:00,pending
cb_000193,tx_00008456,cust_000057,2024-03-02 01:04:00,2024-04-10 01:04:00,9.99,USD,12.5,processing,Incorrect Amount,mastercard,DE,starter,True,True,True,False,2024-05-22 01:04:00,escalated
cb_000194,tx_00008495,cust_005845,2024-10-29 17:39:00,2024-11-27 17:39:00,9.99,USD,10.4,fraud,Card Absent Environment,visa,RU,starter,True,True,True,True,2025-01-15 17:39:00,resolved
cb_000195,tx_00008518,cust_008190,2024-12-04 09:12:00,2024-12-31 09:12:00,9.99,USD,4853,service,Cardholder Dispute,amex,UK,starter,True,True,True,False,2025-03-21 09:12:00,escalated
cb_000196,tx_00008536,cust_009969,2024-12-16 20:07:00,2025-01-30 20:07:00,29.99,USD,12.1,processing,Late Presentment,visa,DE,pro,True,True,False,False,2025-03-29 20:07:00,resolved
cb_000197,tx_00008565,cust_008162,2024-12-21 23:09:00,2025-01-09 23:09:00,9.99,USD,13.3,service,Not as Described,visa,DE,starter,True,True,False,True,2025-04-05 23:09:00,resolved
cb_000198,tx_00008673,cust_000406,2024-03-07 14:19:00,2024-04-06 14:19:00,9.99,USD,13.1,service,Merchandise/Services Not Received,visa,US,starter,True,True,True,,2024-05-27 14:19:00,resolved
cb_000199,tx_00008719,cust_009312,2024-09-02 01:38:00,2024-10-05 01:38:00,29.99,USD,10.5,fraud,Fraud - Card Present,amex,US,pro,False,False,True,False,2024-12-21 01:38:00,pending
cb_000200,tx_00008834,cust_009557,2024-06-12 21:02:00,2024-06-28 21:02:00,29.99,USD,13.3,service,Not as Described,mastercard,US,pro,False,False,False,,2024-09-12 21:02:00,pending
cb_000201,tx_00008908,cust_006699,2024-10-12 21:52:00,2024-11-14 21:52:00,99.99,USD,10.5,fraud,Fraud - Card Present,amex,RU,business,False,True,True,,2025-01-07 21:52:00,escalated
cb_000202,tx_00008915,cust_004684,2024-01-23 13:48:00,2024-02-09 13:48:00,9.99,USD,10.4,fraud,Card Absent Environment,visa,AU,starter,True,False,True,True,2024-04-01 13:48:00,pending
cb_000203,tx_00008921,cust_005884,2024-12-12 07:49:00,2025-01-03 07:49:00,29.99,USD,10.4,fraud,Card Absent Environment,amex,BR,pro,False,False,True,False,2025-03-01 07:49:00,pending
cb_000204,tx_00009104,cust_001868,2024-04-14 23:44:00,2024-05-22 23:44:00,14.98,USD,12.5,processing,Incorrect Amount,visa,BR,starter,False,True,True,False,2024-07-20 23:44:00,resolved
cb_000205,tx_00009119,cust_007426,2024-09-25 15:56:00,2024-11-05 15:56:00,99.99,USD,10.4,fraud,Card Absent Environment,visa,IN,business,True,True,True,False,2025-01-20 15:56:00,pending
cb_000206,tx_00009140,cust_006028,2024-09-26 06:17:00,2024-11-08 06:17:00,9.99,USD,10.5,fraud,Fraud - Card Present,visa,RU,starter,False,True,False,False,2024-12-15 06:17:00,escalated
cb_000207,tx_00009157,cust_002800,2024-05-11 11:30:00,2024-05-30 11:30:00,9.99,USD,4837,fraud,No Cardholder Authorization,mastercard,CA,starter,True,False,True,True,2024-08-27 11:30:00,pending
cb_000208,tx_00009227,cust_000873,2024-07-28 03:25:00,2024-08-21 03:25:00,9.99,USD,4853,service,Cardholder Dispute,visa,US,starter,True,True,False,True,2024-10-05 03:25:00,resolved
cb_000209,tx_00009269,cust_006404,2024-11-06 03:08:00,2024-11-23 03:08:00,9.99,USD,4863,fraud,Cardholder Does Not Recognize,visa,DE,starter,False,True,True,True,2025-01-07 03:08:00,pending
cb_000210,tx_00009365,cust_007133,2024-05-22 08:15:00,2024-06-14 08:15:00,29.99,USD,4853,service,Cardholder Dispute,visa,NG,pro,True,True,True,True,2024-07-20 08:15:00,escalated
cb_000211,tx_00009383,cust_000288,2024-02-11 20:27:00,2024-03-12 20:27:00,29.99,USD,4837,fraud,No Cardholder Authorization,visa,US,pro,False,True,False,,2024-05-21 20:27:00,escalated
cb_000212,tx_00009454,cust_008406,2024-11-26 09:36:00,2024-12-19 09:36:00,29.99,USD,4863,fraud,Cardholder Does Not Recognize,mastercard,US,pro,True,True,True,,2025-02-13 09:36:00,pending
cb_000213,tx_00009628,cust_009683,2024-12-07 12:28:00,2025-01-09 12:28:00,29.99,USD,4837,fraud,No Cardholder Authorization,mastercard,NG,pro,True,True,True,False,2025-03-08 12:28:00,resolved
cb_000214,tx_00009629,cust_006214,2024-01-17 15:24:00,2024-02-16 15:24:00,9.99,USD,4863,fraud,Cardholder Does Not Recognize,amex,NG,starter,True,True,False,True,2024-03-31 15:24:00,resolved
cb_000215,tx_00009659,cust_008644,2024-07-15 11:52:00,2024-08-22 11:52:00,9.99,USD,10.4,fraud,Card Absent Environment,mastercard,DE,starter,False,True,True,False,2024-10-03 11:52:00,escalated
cb_000216,tx_00009729,cust_007983,2024-05-05 01:13:00,2024-06-08 01:13:00,9.99,USD,13.3,service,Not as Described,visa,CA,starter,True,True,False,,2024-07-23 01:13:00,escalated
cb_000217,tx_00009794,cust_008211,2024-05-06 17:55:00,2024-05-26 17:55:00,9.99,USD,10.4,fraud,Card Absent Environment,visa,DE,starter,False,False,False,False,2024-08-04 17:55:00,resolved
cb_000218,tx_00009811,cust_009001,2024-03-26 04:23:00,2024-04-19 04:23:00,29.99,USD,4863,fraud,Cardholder Does Not Recognize,visa,UK,pro,True,True,True,,2024-07-11 04:23:00,pending
cb_000219,tx_00009875,cust_001338,2024-06-02 21:34:00,2024-07-07 21:34:00,99.99,USD,4863,fraud,Cardholder Does Not Recognize,mastercard,FR,business,False,True,False,False,2024-08-06 21:34:00,escalated
cb_000220,tx_00009906,cust_006057,2024-11-20 22:26:00,2024-12-27 22:26:00,9.99,USD,13.1,service,Merchandise/Services Not Received,visa,RU,starter,True,True,True,False,2025-01-29 22:26:00,resolved
cb_000221,tx_00009918,cust_000677,2024-02-16 19:44:00,2024-03-07 19:44:00,29.99,USD,4834,processing,Duplicate Processing,mastercard,US,pro,True,True,True,,2024-05-04 19:44:00,resolved
cb_000222,tx_00009949,cust_000354,2024-11-22 13:10:00,2024-12-19 13:10:00,99.99,USD,10.4,fraud,Card Absent Environment,visa,US,business,False,True,False,,2025-02-21 13:10:00,resolved
cb_000223,tx_00009980,cust_008581,2024-02-18 03:55:00,2024-03-16 03:55:00,99.99,USD,13.3,service,Not as Described,amex,CA,business,False,True,True,True,2024-04-19 03:55:00,escalated
cb_000224,tx_00009988,cust_008903,2024-09-13 02:39:00,2024-10-05 02:39:00,29.99,USD,11.1,authorization,Card Recovery Bulletin,amex,US,pro,False,True,True,,2024-12-13 02:39:00,pending
cb_000225,tx_00010021,cust_003732,2024-06-16 10:36:00,2024-07-24 10:36:00,29.99,USD,13.1,service,Merchandise/Services Not Received,mastercard,IN,pro,True,True,True,False,2024-10-19 10:36:00,escalated
cb_000226,tx_00010061,cust_004300,2024-02-02 07:28:00,2024-03-02 07:28:00,9.99,USD,12.1,processing,Late Presentment,visa,FR,starter,True,True,False,True,2024-05-01 07:28:00,resolved
cb_000227,tx_00010093,cust_000078,2024-09-19 05:38:00,2024-10-24 05:38:00,99.99,USD,4863,fraud,Cardholder Does Not Recognize,amex,DE,business,False,True,False,True,2025-01-14 05:38:00,escalated
cb_000228,tx_00010095,cust_000491,2024-03-09 22:50:00,2024-04-22 22:50:00,29.99,USD,13.3,service,Not as Described,amex,RU,pro,True,True,False,,2024-06-02 22:50:00,pending
cb_000229,tx_00010111,cust_008377,2024-12-05 16:00:00,2025-01-13 16:00:00,9.99,USD,10.5,fraud,Fraud - Card Present,visa,CA,starter,True,False,True,,2025-02-12 16:00:00,pending
cb_000230,tx_00010118,cust_009309,2024-02-07 08:49:00,2024-03-21 08:49:00,9.99,USD,13.3,service,Not as Described,paypal,US,starter,False,False,False,,2024-05-06 08:49:00,escalated
cb_000231,tx_00010200,cust_009208,2024-06-21 09:06:00,2024-07-16 09:06:00,29.99,USD,10.5,fraud,Fraud - Card Present,amex,US,pro,False,True,True,,2024-09-10 09:06:00,pending
cb_000232,tx_00010234,cust_003299,2024-11-15 16:25:00,2024-12-09 16:25:00,14.98,USD,12.1,processing,Late Presentment,visa,FR,starter,True,False,True,True,2025-02-08 16:25:00,resolved
cb_000233,tx_00010253,cust_007923,2024-11-25 13:16:00,2024-12-18 13:16:00,9.99,USD,11.1,authorization,Card Recovery Bulletin,mastercard,FR,starter,False,False,True,False,2025-03-03 13:16:00,pending
cb_000234,tx_00010316,cust_000504,2024-11-04 00:25:00,2024-11-21 00:25:00,29.99,USD,4853,service,Cardholder Dispute,mastercard,US,pro,True,True,False,False,2025-01-05 00:25:00,pending
cb_000235,tx_00010344,cust_009152,2024-04-16 09:56:00,2024-05-24 09:56:00,29.99,USD,4837,fraud,No Cardholder Authorization,visa,PK,pro,True,False,True,,2024-07-29 09:56:00,pending
cb_000236,tx_00010354,cust_004758,2024-08-12 16:11:00,2024-09-13 16:11:00,9.99,USD,13.1,service,Merchandise/Services Not Received,visa,US,starter,True,True,True,True,2024-11-13 16:11:00,resolved
cb_000237,tx_00010384,cust_001776,2024-04-08 11:58:00,2024-04-24 11:58:00,9.99,USD,4853,service,Cardholder Dispute,visa,US,starter,True,True,True,,2024-07-01 11:58:00,resolved
cb_000238,tx_00010457,cust_007557,2024-06-05 01:06:00,2024-07-12 01:06:00,9.99,USD,11.1,authorization,Card Recovery Bulletin,paypal,US,starter,True,True,True,,2024-08-21 01:06:00,escalated
cb_000239,tx_00010518,cust_005976,2024-06-10 17:14:00,2024-07-06 17:14:00,99.99,USD,4863,fraud,Cardholder Does Not Recognize,mastercard,DE,business,True,True,False,True,2024-09-13 17:14:00,pending
